region,spp.name,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,time.of.sp.extinction,reg.env,carry.cap
7,883,0,33.1758274690462,680,681,672,30001,25.4545454545455,10000
7,684,0,33.1053141082158,680,683,653,30001,25.4545454545455,10000
7,868,1,32.3578736769252,681,30001,671,30001,25.4545454545455,10000
7,487,0,33.4314075165052,681,685,625,30001,25.4545454545455,10000
7,581,0,33.754349825195,681,685,639,30001,25.4545454545455,10000
7,750,0,33.4268230891353,681,684,659,30001,25.4545454545455,10000
7,177,0,34.4353191741316,681,682,552,30001,25.4545454545455,10000
7,940,1,30.7111184648723,681,30001,677,30001,25.4545454545455,10000
7,61,0,34.9530888278847,682,683,470,30001,25.4545454545455,10000
7,57,0,33.4115690493175,682,683,464,30001,25.4545454545455,10000
7,355,0,34.7576164694055,683,684,603,30001,25.4545454545455,10000
7,461,0,34.0964243227904,683,684,621,30001,25.4545454545455,10000
7,71,0,33.8086562482586,683,684,480,30001,25.4545454545455,10000
7,386,0,34.277732988299,683,684,607,30001,25.4545454545455,10000
7,941,1,32.0088605806721,683,30001,677,30001,25.4545454545455,10000
7,324,0,34.9348248957656,683,684,595,30001,25.4545454545455,10000
7,516,0,33.0278637694719,684,685,629,30001,25.4545454545455,10000
7,64,0,36.3168816238992,684,685,473,30001,25.4545454545455,10000
7,928,0,35.2914886959352,684,685,675,30001,25.4545454545455,10000
7,995,0,32.7879386447153,684,691,682,30001,25.4545454545455,10000
7,90,0,33.2008517759557,557,565,499,30001,25.4545454545455,10000
7,568,0,35.1425392457582,684,685,638,30001,25.4545454545455,10000
7,360,0,33.6089737467098,684,686,604,30001,25.4545454545455,10000
7,361,0,34.2006299977494,685,687,604,30001,25.4545454545455,10000
7,472,0,34.2354807203198,685,686,623,30001,25.4545454545455,10000
7,719,0,34.6783533156718,685,687,656,30001,25.4545454545455,10000
7,112,0,33.6298927764838,685,686,517,30001,25.4545454545455,10000
7,845,0,34.1619341341257,685,686,669,30001,25.4545454545455,10000
7,636,0,33.5773304349337,686,687,647,30001,25.4545454545455,10000
7,32,0,35.7424297637628,656,657,419,30001,25.4545454545455,10000
7,342,0,33.3804961828513,686,689,600,30001,25.4545454545455,10000
7,221,0,33.2397850608726,686,688,567,30001,25.4545454545455,10000
7,135,0,35.4477780271411,687,688,530,30001,25.4545454545455,10000
7,382,0,34.3729894556198,687,688,607,30001,25.4545454545455,10000
7,468,0,33.9125430924901,687,688,622,30001,25.4545454545455,10000
7,646,0,34.9722461518226,687,688,648,30001,25.4545454545455,10000
7,88,0,33.5055228217179,687,688,498,30001,25.4545454545455,10000
7,350,0,35.93409405069,687,688,602,30001,25.4545454545455,10000
7,982,1,32.133025169064,687,30001,681,30001,25.4545454545455,10000
7,487,0,33.4314075165052,688,690,625,30001,25.4545454545455,10000
7,124,0,32.7558382670771,688,704,524,30001,25.4545454545455,10000
7,258,0,34.4650634918162,688,689,581,30001,25.4545454545455,10000
7,414,0,34.2150037281213,688,689,612,30001,25.4545454545455,10000
7,632,0,33.5088613855085,688,690,647,30001,25.4545454545455,10000
7,645,0,33.7189418654043,688,689,648,30001,25.4545454545455,10000
7,404,0,35.6318893179289,689,690,611,30001,25.4545454545455,10000
7,70,0,34.71398068714,689,690,480,30001,25.4545454545455,10000
7,65,0,35.1720999555555,689,690,474,30001,25.4545454545455,10000
7,142,0,32.6556095972733,537,575,533,30001,25.4545454545455,10000
7,1010,1,32.5242299007008,689,30001,683,30001,25.4545454545455,10000
7,936,0,33.3818064255225,690,692,676,30001,25.4545454545455,10000
7,954,1,32.1640037881392,690,30001,679,30001,25.4545454545455,10000
7,249,0,33.8069016594751,635,636,578,30001,25.4545454545455,10000
7,290,0,34.4300985601964,690,691,588,30001,25.4545454545455,10000
7,337,0,33.8399982865733,690,691,599,30001,25.4545454545455,10000
7,895,0,35.1004407158812,690,691,673,30001,25.4545454545455,10000
7,112,0,33.6298927764838,691,696,517,30001,25.4545454545455,10000
7,997,0,34.2447821879459,691,692,682,30001,25.4545454545455,10000
7,6,0,34.5075419223446,691,693,294,30001,25.4545454545455,10000
7,473,0,33.440111783642,691,692,623,30001,25.4545454545455,10000
7,57,0,33.4115690493175,691,692,464,30001,25.4545454545455,10000
7,353,0,33.0571580032764,691,698,602,30001,25.4545454545455,10000
7,694,0,33.0022581166697,691,714,654,30001,25.4545454545455,10000
7,649,0,33.042850360995,692,700,648,30001,25.4545454545455,10000
7,581,0,33.754349825195,692,693,639,30001,25.4545454545455,10000
7,156,0,36.0399490304497,593,594,542,30001,25.4545454545455,10000
7,472,0,34.2354807203198,692,693,623,30001,25.4545454545455,10000
7,1073,0,33.3636084346365,692,693,688,30001,25.4545454545455,10000
7,225,0,35.9145910619694,693,694,568,30001,25.4545454545455,10000
7,490,0,34.6131091704699,693,694,625,30001,25.4545454545455,10000
7,1016,0,33.9785014058852,693,694,683,30001,25.4545454545455,10000
7,636,0,33.5773304349337,693,697,647,30001,25.4545454545455,10000
7,133,0,36.3820996954921,693,694,529,30001,25.4545454545455,10000
7,1009,1,31.7789529240085,693,30001,683,30001,25.4545454545455,10000
7,1093,1,32.0304279205034,693,30001,689,30001,25.4545454545455,10000
7,249,0,33.8069016594751,694,695,578,30001,25.4545454545455,10000
7,70,0,34.71398068714,694,695,480,30001,25.4545454545455,10000
7,551,0,34.9134957112154,694,695,636,30001,25.4545454545455,10000
7,763,0,33.1185586028684,694,702,660,30001,25.4545454545455,10000
7,100,0,35.4980042343844,694,695,508,30001,25.4545454545455,10000
7,516,0,33.0278637694719,695,704,629,30001,25.4545454545455,10000
7,423,0,34.3924577956701,695,696,615,30001,25.4545454545455,10000
7,183,0,33.8573922483654,695,697,554,30001,25.4545454545455,10000
7,554,0,34.0532312799215,695,696,636,30001,25.4545454545455,10000
7,1079,0,33.7202236677106,695,696,688,30001,25.4545454545455,10000
7,1133,0,32.7865752770648,695,697,692,30001,25.4545454545455,10000
7,633,0,32.6633692032235,695,697,647,30001,25.4545454545455,10000
7,983,0,34.3307651735328,695,696,681,30001,25.4545454545455,10000
7,347,0,34.5645226126085,696,697,601,30001,25.4545454545455,10000
7,808,0,33.4411748834447,696,697,665,30001,25.4545454545455,10000
7,1106,1,31.8040956586272,696,30001,690,30001,25.4545454545455,10000
7,613,0,33.4534472700895,697,701,644,30001,25.4545454545455,10000
7,139,0,34.5279754870518,697,698,532,30001,25.4545454545455,10000
7,207,0,34.5223836300354,697,698,562,30001,25.4545454545455,10000
7,233,0,33.8798468565153,697,698,570,30001,25.4545454545455,10000
7,901,0,33.8321961890515,697,700,673,30001,25.4545454545455,10000
7,112,0,33.6298927764838,697,698,517,30001,25.4545454545455,10000
7,775,0,35.6137744566194,697,698,661,30001,25.4545454545455,10000
7,335,0,35.2366338510585,697,698,598,30001,25.4545454545455,10000
7,764,0,33.2338915602896,697,700,660,30001,25.4545454545455,10000
7,956,0,35.4339623165433,697,698,679,30001,25.4545454545455,10000
7,221,0,33.2397850608726,698,703,567,30001,25.4545454545455,10000
7,551,0,34.9134957112154,698,699,636,30001,25.4545454545455,10000
7,645,0,33.7189418654043,698,699,648,30001,25.4545454545455,10000
7,342,0,33.3804961828513,698,700,600,30001,25.4545454545455,10000
7,1092,1,31.8580594336942,698,30001,689,30001,25.4545454545455,10000
7,958,0,34.5706718149047,698,699,679,30001,25.4545454545455,10000
7,233,0,33.8798468565153,699,700,570,30001,25.4545454545455,10000
7,468,0,33.9125430924901,699,700,622,30001,25.4545454545455,10000
7,473,0,33.440111783642,699,702,623,30001,25.4545454545455,10000
7,255,0,34.3241132660581,699,700,581,30001,25.4545454545455,10000
7,1163,1,30.8916337478719,699,30001,695,30001,25.4545454545455,10000
7,1004,0,34.7542182477626,699,700,682,30001,25.4545454545455,10000
7,984,0,33.0752620441139,700,718,681,30001,25.4545454545455,10000
7,958,0,34.5706718149047,700,701,679,30001,25.4545454545455,10000
7,1069,0,35.4362512791429,700,701,687,30001,25.4545454545455,10000
7,391,0,33.2880078141313,700,701,609,30001,25.4545454545455,10000
7,942,0,34.7338683924277,700,702,677,30001,25.4545454545455,10000
7,33,0,35.1131725750977,700,701,421,30001,25.4545454545455,10000
7,125,0,35.4536036403103,700,701,524,30001,25.4545454545455,10000
7,615,0,33.9830066122416,701,702,644,30001,25.4545454545455,10000
7,568,0,35.1425392457582,701,702,638,30001,25.4545454545455,10000
7,706,0,33.2605025843916,701,706,655,30001,25.4545454545455,10000
7,88,0,33.5055228217179,701,704,498,30001,25.4545454545455,10000
7,276,0,34.4807370410219,620,621,586,30001,25.4545454545455,10000
7,750,0,33.4268230891353,701,707,659,30001,25.4545454545455,10000
7,175,0,34.193892707274,701,702,550,30001,25.4545454545455,10000
7,764,0,33.2338915602896,701,703,660,30001,25.4545454545455,10000
7,874,1,32.4385803454953,701,30001,671,30001,25.4545454545455,10000
7,360,0,33.6089737467098,701,706,604,30001,25.4545454545455,10000
7,41,0,33.7575878406081,701,702,443,30001,25.4545454545455,10000
7,291,0,34.9302340709263,701,702,588,30001,25.4545454545455,10000
7,452,0,33.7451019303499,701,702,620,30001,25.4545454545455,10000
7,499,0,34.126199900462,701,702,626,30001,25.4545454545455,10000
7,223,0,35.3704371519913,702,703,567,30001,25.4545454545455,10000
7,347,0,34.5645226126085,702,703,601,30001,25.4545454545455,10000
7,37,0,34.6227379552148,702,703,439,30001,25.4545454545455,10000
7,1021,0,33.1454758947806,702,703,684,30001,25.4545454545455,10000
7,88,0,33.5055228217179,624,627,498,30001,25.4545454545455,10000
7,155,0,34.5991023869312,557,558,542,30001,25.4545454545455,10000
7,268,0,34.3551916427142,625,626,584,30001,25.4545454545455,10000
7,549,0,34.4907355415586,703,704,636,30001,25.4545454545455,10000
7,435,0,34.1591248654575,703,704,617,30001,25.4545454545455,10000
7,613,0,33.4534472700895,703,704,644,30001,25.4545454545455,10000
7,71,0,33.8086562482586,703,705,480,30001,25.4545454545455,10000
7,633,0,32.6633692032235,703,746,647,30001,25.4545454545455,10000
7,784,0,35.9707699916323,703,704,662,30001,25.4545454545455,10000
7,1127,0,34.1827077960182,703,704,691,30001,25.4545454545455,10000
7,148,0,34.4667448406755,703,704,539,30001,25.4545454545455,10000
7,361,0,34.2006299977494,703,704,604,30001,25.4545454545455,10000
7,1091,0,32.9538272934706,704,713,689,30001,25.4545454545455,10000
7,1227,1,31.60038026972,704,30001,700,30001,25.4545454545455,10000
7,846,0,35.7486593527311,704,705,669,30001,25.4545454545455,10000
7,1073,0,33.3636084346365,704,706,688,30001,25.4545454545455,10000
7,833,0,34.1542700516189,704,705,668,30001,25.4545454545455,10000
7,871,0,33.3338805809457,704,705,671,30001,25.4545454545455,10000
7,1062,0,32.3370082580587,704,735,687,30001,25.4545454545455,10000
7,1133,0,32.7865752770648,704,711,692,30001,25.4545454545455,10000
7,337,0,33.8399982865733,705,706,599,30001,25.4545454545455,10000
7,391,0,33.2880078141313,705,710,609,30001,25.4545454545455,10000
7,901,0,33.8321961890515,705,706,673,30001,25.4545454545455,10000
7,936,0,33.3818064255225,705,708,676,30001,25.4545454545455,10000
7,969,0,34.5485309561574,705,706,680,30001,25.4545454545455,10000
7,995,0,32.7879386447153,705,709,682,30001,25.4545454545455,10000
7,111,0,33.203436578687,706,707,516,30001,25.4545454545455,10000
7,1109,0,35.008219449283,706,707,690,30001,25.4545454545455,10000
7,253,0,34.5777546794709,706,707,579,30001,25.4545454545455,10000
7,473,0,33.440111783642,706,708,623,30001,25.4545454545455,10000
7,57,0,33.4115690493175,706,707,464,30001,25.4545454545455,10000
7,41,0,33.7575878406081,706,707,443,30001,25.4545454545455,10000
7,752,0,34.1081889523482,706,708,659,30001,25.4545454545455,10000
7,228,0,34.1408692005514,706,707,568,30001,25.4545454545455,10000
7,632,0,33.5088613855085,706,707,647,30001,25.4545454545455,10000
7,629,0,34.0926695762007,706,707,646,30001,25.4545454545455,10000
7,349,0,33.1618262653902,706,709,602,30001,25.4545454545455,10000
7,922,0,33.6652980458162,707,709,675,30001,25.4545454545455,10000
7,958,0,34.5706718149047,707,708,679,30001,25.4545454545455,10000
7,235,0,34.2250900307359,707,708,570,30001,25.4545454545455,10000
7,1297,0,33.4076300033151,707,711,704,30001,25.4545454545455,10000
7,207,0,34.5223836300354,707,708,562,30001,25.4545454545455,10000
7,445,0,35.8087785163938,707,708,619,30001,25.4545454545455,10000
7,706,0,33.2605025843916,707,717,655,30001,25.4545454545455,10000
7,124,0,32.7558382670771,707,719,524,30001,25.4545454545455,10000
7,873,0,34.3822680660972,707,708,671,30001,25.4545454545455,10000
7,645,0,33.7189418654043,707,708,648,30001,25.4545454545455,10000
7,790,0,35.0001760988986,707,708,663,30001,25.4545454545455,10000
7,435,0,34.1591248654575,708,709,617,30001,25.4545454545455,10000
7,613,0,33.4534472700895,708,709,644,30001,25.4545454545455,10000
7,291,0,34.9302340709263,708,709,588,30001,25.4545454545455,10000
7,688,0,33.2445344259419,708,709,653,30001,25.4545454545455,10000
7,765,0,33.8652839384266,708,710,660,30001,25.4545454545455,10000
7,973,0,33.9392778429485,708,709,680,30001,25.4545454545455,10000
7,221,0,33.2397850608726,708,714,567,30001,25.4545454545455,10000
7,1028,1,32.5641512622295,708,30001,684,30001,25.4545454545455,10000
7,798,0,35.9480608938525,708,709,664,30001,25.4545454545455,10000
7,1289,0,34.454173027446,708,709,703,30001,25.4545454545455,10000
7,353,0,33.0571580032764,708,729,602,30001,25.4545454545455,10000
7,1300,0,33.3277849534498,709,710,704,30001,25.4545454545455,10000
7,1199,0,33.4224736577961,709,716,698,30001,25.4545454545455,10000
7,1022,0,33.450578177632,709,711,684,30001,25.4545454545455,10000
7,1053,0,34.776251355812,709,710,686,30001,25.4545454545455,10000
7,750,0,33.4268230891353,710,715,659,30001,25.4545454545455,10000
7,219,0,35.2631734513102,710,711,566,30001,25.4545454545455,10000
7,645,0,33.7189418654043,710,711,648,30001,25.4545454545455,10000
7,973,0,33.9392778429485,710,712,680,30001,25.4545454545455,10000
7,1059,0,35.3090763207718,710,711,687,30001,25.4545454545455,10000
7,191,0,34.5136879115442,710,711,557,30001,25.4545454545455,10000
7,585,0,34.1527953236514,710,711,640,30001,25.4545454545455,10000
7,206,0,33.7602008093554,710,712,562,30001,25.4545454545455,10000
7,377,0,33.0512150486927,711,715,606,30001,25.4545454545455,10000
7,688,0,33.2445344259419,711,712,653,30001,25.4545454545455,10000
7,238,0,35.3065632437063,711,712,571,30001,25.4545454545455,10000
7,764,0,33.2338915602896,711,713,660,30001,25.4545454545455,10000
7,1029,0,34.7390472285946,711,712,684,30001,25.4545454545455,10000
7,395,0,35.445580908241,711,712,609,30001,25.4545454545455,10000
7,174,0,35.0694173638451,711,712,550,30001,25.4545454545455,10000
7,896,0,34.6677380627066,712,713,673,30001,25.4545454545455,10000
7,636,0,33.5773304349337,712,716,647,30001,25.4545454545455,10000
7,922,0,33.6652980458162,712,713,675,30001,25.4545454545455,10000
7,1015,0,34.6744184916098,712,713,683,30001,25.4545454545455,10000
7,1049,0,34.2481785649692,712,713,686,30001,25.4545454545455,10000
7,349,0,33.1618262653902,651,653,602,30001,25.4545454545455,10000
7,1300,0,33.3277849534498,712,713,704,30001,25.4545454545455,10000
7,1245,0,33.1881171201563,712,723,701,30001,25.4545454545455,10000
7,1388,1,32.0415498778789,712,30001,709,30001,25.4545454545455,10000
7,1267,0,35.1473662286239,712,713,702,30001,25.4545454545455,10000
7,1413,0,32.1341093291228,712,747,710,30001,25.4545454545455,10000
7,480,1,32.4087400287452,712,30001,624,30001,25.4545454545455,10000
7,391,0,33.2880078141313,712,714,609,30001,25.4545454545455,10000
7,1261,0,32.6592648312109,713,764,702,30001,25.4545454545455,10000
7,303,0,34.2499171668313,713,714,591,30001,25.4545454545455,10000
7,1297,0,33.4076300033151,713,714,704,30001,25.4545454545455,10000
7,1414,0,34.4681154761725,713,715,710,30001,25.4545454545455,10000
7,88,0,33.5055228217179,713,716,498,30001,25.4545454545455,10000
7,473,0,33.440111783642,713,714,623,30001,25.4545454545455,10000
7,487,0,33.4314075165052,713,714,625,30001,25.4545454545455,10000
7,581,0,33.754349825195,713,714,639,30001,25.4545454545455,10000
7,87,0,35.6921671755386,713,714,497,30001,25.4545454545455,10000
7,684,0,33.1053141082158,713,715,653,30001,25.4545454545455,10000
7,71,0,33.8086562482586,713,715,480,30001,25.4545454545455,10000
7,973,0,33.9392778429485,714,715,680,30001,25.4545454545455,10000
7,594,0,34.9603386868481,714,715,641,30001,25.4545454545455,10000
7,869,0,34.3703091263037,714,715,671,30001,25.4545454545455,10000
7,1174,0,34.007683848207,714,715,696,30001,25.4545454545455,10000
7,805,0,35.4416018776342,714,715,665,30001,25.4545454545455,10000
7,142,0,32.6556095972733,714,737,533,30001,25.4545454545455,10000
7,96,0,35.5596992071307,714,715,504,30001,25.4545454545455,10000
7,808,0,33.4411748834447,715,716,665,30001,25.4545454545455,10000
7,585,0,34.1527953236514,715,716,640,30001,25.4545454545455,10000
7,1193,0,33.1608917108533,715,718,697,30001,25.4545454545455,10000
7,1190,0,33.4436343817318,715,717,697,30001,25.4545454545455,10000
7,481,0,33.3131411629142,715,719,624,30001,25.4545454545455,10000
7,1127,0,34.1827077960182,715,717,691,30001,25.4545454545455,10000
7,90,0,33.2008517759557,715,716,499,30001,25.4545454545455,10000
7,349,0,33.1618262653902,715,718,602,30001,25.4545454545455,10000
7,1146,0,34.2429972507235,715,716,693,30001,25.4545454545455,10000
7,112,0,33.6298927764838,716,719,517,30001,25.4545454545455,10000
7,786,0,34.4817360533706,716,717,663,30001,25.4545454545455,10000
7,221,0,33.2397850608726,716,721,567,30001,25.4545454545455,10000
7,1194,0,33.7212695313105,716,717,697,30001,25.4545454545455,10000
7,1332,0,34.4474947463164,716,717,706,30001,25.4545454545455,10000
7,1339,0,33.7098519404104,716,717,706,30001,25.4545454545455,10000
7,1288,0,32.8476355512758,716,737,703,30001,25.4545454545455,10000
7,1492,1,31.8603089604088,716,30001,714,30001,25.4545454545455,10000
7,235,0,34.2250900307359,662,663,570,30001,25.4545454545455,10000
7,253,0,34.5777546794709,716,717,579,30001,25.4545454545455,10000
7,490,0,34.6131091704699,716,717,625,30001,25.4545454545455,10000
7,249,0,33.8069016594751,716,717,578,30001,25.4545454545455,10000
7,581,0,33.754349825195,716,717,639,30001,25.4545454545455,10000
7,496,1,32.4723486008,663,30001,626,30001,25.4545454545455,10000
7,461,0,34.0964243227904,717,718,621,30001,25.4545454545455,10000
7,645,0,33.7189418654043,717,718,648,30001,25.4545454545455,10000
7,936,0,33.3818064255225,717,718,676,30001,25.4545454545455,10000
7,1229,1,31.718844764675,717,30001,700,30001,25.4545454545455,10000
7,183,0,33.8573922483654,717,719,554,30001,25.4545454545455,10000
7,627,0,36.3193456521623,665,666,646,30001,25.4545454545455,10000
